gpi,time,sm
2369301,2010-022-05 093375:36:390861.58
2369302373721,26-04 080864:84.1290861.58
2369302373693,2010-06-07330321.80.6290861.58
236930232010-0606-07 241374359:09086,0.0
2373662373640,2010-06-01252439:09086,0.0
237366999
23736-03 20:2262059.129086,0.0
23736
2373697,2010-06-01 9.35.87908650
2373661,2010-06--06-10 :43721556:0908650
2373661,2373693,3010-069856:0908650
2373661,1,2010-022-05 093381662.50908650
2373661,2373721,26-04 0808803186:0908650
2373661,2373693,2010-06-07 3961.62908650
2373661,232010-0606-07 24152066.37908650
2373661,2373640,2010-06-0156:53.87908650
2373661,999
237310-06-03 2 90:38:52.50908650
2373661
2373697,2010-06-0160252:28.124908690
2373661,2010-06--06-10 :4373206.12908690
2373661,2373693,3010-069856:0908680.0
2369281,2010-0206-01 14:84:565:2908680.0
2369282373721,26-04 080885.63.50908680.0
236928999
2369303,2010-064995.50908680.0
236928992010-0685,20109:474359:0908690.0
2369282373640,2010-06-0154.71:28.124908690.0
236928999
237310-06-03 2 1.898:58.12908690.0
23692
2373697,2010-06-01 9.-933.73:199870001,0.0
236906-03 006-10 :437505498:512499870001,0.0
232373693,3010-06985108:36:399870001,0.0
231,2010-0206-01 14:875935:299870001,0.0
232373721,26-04 080885.773:199870001,0.0
23999
2369303,2010-0620823:199870001,0.0
23992010-0685,20109:480321.80.6290871.58
2369302373640,2-07 2000:36:53.4990871.58
236930999
23736-03 20:2249::41.80.629987350.7399983741,20102010-06-0150-:55:56.2499877.02
2373665,2010-0-06-10 8-079995.5090877001,0.0
23685,20103010-069856:090877001,0.0
231,2010-0206-01 14:833676:090877001,0.0
231,73721,40-06- -079305498:51249987720.02
23692373721,26-04 080877:031249987720.02
2369999
2369303,2010-060042:30.0009987720.02
2369992010-0685,20109:460321.80.6290877.02
2373662373640,2-07 2000:359738:98.2490877.02
237366999
23736-03 20:2242:52.5090877.02
237363741,20102010-06-01520:47499080,17.98
2369331,2010-06-02 19:97639.5099883990,0.0
237373669,-06-10 8-0850823:199881001,0.0
23685,20103010-069856:090881001,0.0
231,2010-0206-01 14:85915.3790881001,0.0
231,73721,40-06- -07108:36:3998810
2373661,2373721,26-04 0808803686:3998810
2373661,713,2010-06-07 20:51:70.62998810
2373661,712010-0685,20109:49.23:199881001,0.0
232373640,2-07 2000:36:513:199881001,0.0
23999
2373106-02 19:439738:98.249088.0
2373661
2373697,2010-06-0159:0.8:58.129088517.98
2369331,2010-06-02 19:108:36:399885.58
2369303,201043.125a,2053829431.8512499885.58
236930685,20103010-069856:090885001,0.0
231,2010-0206-01 14:88.47.1265:290885001,0.0
231,73721,40-06- -07108:36:3998850
2373661,2373721,26-04 080887-5.0009988,0.0
237368999
2369306-07 20:59-01.6299885.02
237366232010-06010-0609:67614.4999885.02
2373662373640,2-07 2000:27:24.4999885.02
237366999
2373106-02 19:3015512499885.58
236939999
2373717,2010-067.50.629988,0.0
2373709,2010-0606-02 19:108:36:399889.58
2369303,201043.125a,205366930.0099889.58
2369302373693,3010-06985108:36:3998880.0
2369281,2010-0606-10 09:82.773:19989.28
237368961,2010-4-08 0897,893686:39988,17.19
23692369331,2010-06-9:76.886:39988,17.19
23692369307,206-01 81:306-08:58.1290889.02
2373662373640,2-07 2000:17246.249088938.629997
999
2373106-02 19:366-6.249088938.6299979999
2373717,2010-003 24.499989,20.75
2373733,2010-06-02 19:893359:09089,0.0
2369283,73669,.125a,2053-36-6.2490893.02
237366,2010-06356-03 230108:36:390893.02
23736661,2010-4-08 0897,7-07.1290893.02
2373662369331,2010-06-9:68:47.1290893.02
2373662369307,206-01 81:48:768:590893.02
2373662373640,2-07 2000:29.50.62998930
2373661,999
2373106-02 19:416-133.7124998930
2373661
2373657,-06-01 19:61012499902 120.75
2373733,2010-06-02 19:741026:3902 120.75
23737306-03 08:57:35.646:86.249290,0.0
236931,2010-06356-03 23086.08.509290,0.0
23693161,2010-4-08 0897,689298:45.879290,0.0
2369312369331,2010-06-9:71:11.259290,0.0
2369312373693,206-08 9:5493359:09090,38.629997
2373640,2010-06- 233:39.129090,38.629997
999
2373106-02 19:53964.129090,38.629997
9973693,-125a,209:4748512499901986,42.379999
2373706-01 19:6735498:51249990519.75
2373741,2010-06-02 19:821071249990519.75
23737406-03 08:57:35.6486826:39.379990519.75
2373,2010-06356-03 23082:53.87909050.0
23693161,2010-4-08 0897,689751249990519.75
23732373725,2010-06-9:759921249990519.75
23732373693,206-08 9:550362.509990519.75
2373733,2010-06-10 09:82012.5099905017,31.06
2373640,2010-06- 233.14.5099905017,31.06
999
2373106-02 19:58:185:56.2499905017,31.06
9973693,-125a,209:430823:199905019,19.493705,2010-06-01 19:70.63.509090919.75
2373741,2010-06-02 19:862758:45.879090919.75
23737473669,2010-4 20:306-26:39.3799909.02
237366,2010-06356-03 23087-548:45.879090919.75
23732369271,4-05 1902,7519.879090919.75
23732373725,2010-06-9:84:618:45.879090919.75
23732373693,10-06- 09:220:38:52.509090,84.58
2373709,2010--08 0880:820258:45.879090,84.58
23732373640,2010-06- 2 7:628:52.509090,84.58
2373999
2373106-02 19:681026:3902 9017,31.06
9973693,-125a,209:459:55:56.24902 9017,31.063705,2010-06-01 19:799:08:45.8790:2,20.75
2373733,2010-06-02 19:81221.509991,15.99
23693210-06-0010-4 20:37:37:30.00099913.02
237366,2010-06356-03 23088622.1265:299913.02
2373662369271,4-05 1902,820935:29991319.75
23732373725,2010-06-9:84:725:29991319.75
23732373693,10-06- 09:6290.8:58.1290914986,0.0
23709,2010--08 0880:78:54.4990914986,0.0
232373640,2010-06- 2536826:39.3799913373617,20
2373657,-06-01 19:853186:090910001,0.0
2373717,2018:57:352188:39.129091720.75
23737373669,2704 08:3661:274999091720.75
2373,2010-06356-03 230900:26:39091720.75
23731,69271,4-05 1902,93::3.879091720.75
23732373737,2010-0 230830:74999091720.75
23732373693,10-06- 09:710564999091720.75
2373709,2010--08 0880:80.64999091720.75
23732373640,2010-06- 264622.1265:29091720.75
23739973693,-125a,209:609365:29091720.75
237
2369267,6-08 0896:900071249992,19.75
2373741,2010-8:57:352189.716:09992,19.75
23737473669,2704 08:3660.265:29092,17.98
23692369271,4-05 1902,910594999092,17.98
23692373737,2010-0 230751359:090921017,31.06
2373693,1-08 0889:676138:45.8790921017,31.06
713,20102-08 08:0178:11.2590921017,31.06
2373640,2010-06- 2671:29:090921017,31.06
2373693,--08 0:36:486865:29092,17.98
236
2369267,6-08 0896:85.83.879092519.75
2373741,2010-8:57:352180.89.509992,20.02
23693373669,2704 08:36589751249992519.75
23732369271,4-05 1902,751611249992519.75
23732373737,2010-0 23067:274999092,69.64
23732373693,1-08 0889:60.89.509992,20.02
2369713,20102-08 08:0176-548:45.8790925017,31.06
2373640,2010-06- 271:74.8790925017,31.06
2373693,--08 0:36:486674999092,69.64
237
2373661,6-05 1904182015.1265:2909290.0
2373721,2010-02010-409:5706674999092919.75
23737473669,256-03 20: 1.894999092919.75
2373579291,24125a,287.700935:299929.58
2369302373737,2010-0 23069:11.1265:2909290.0
2373722373693,1510-06-1063.265:2909290.0
237372713,20102-08 08:0182945:2909290.0
2373722373697,297,2010-080436.50909290.0
2373722373693,--08 0:36:56:258:59992,27.619999
2369267,6-05 1904189059.5099934986,0.0
2373713,202010-409:564:53.5099934986,0.0
237373669,256-03 20:65:70.62999330.0
236928579291,24125a,287.74502.87999330.0
2369282373737,2010-0 23069:15.3790934986,0.0
232373693,-510-06-1064.42.87999330.0
236928725,2010207 20 09:8125498:512499933981,15.7592373697,297,2010-081.712499933981,15.7592373693,--08 0:36:52392:30.00099933981,15.75
2369267,6-05 19041890:512499937986,0.0
2373713,202010-409:564:5498:51249993719.75
23737473669,256-03 20: 1.24.499993720.75
2373579291,24125a,287.85314.499993720.75
23732373737,2010-0 23075128.499993720.75
23732373693,-510-06-1069.4.499993720.75
2373725,2010207 20 09:81214.499993720.75
23732373697,297,2010-080499.499993720.75
23732373693,--08 0:36:486:749990937986,0.0
2
2373661,633 20:80187-564999094117.19
2369339,20103704 08:2:53952:28.1249094117.19
23693310-06-03 20:22:350362.509994169.64
2373725,2010783 20:80192:74.87909410.0
237368579291,24125a,287.91:11.0023:5909410.0
2373682369331,206-07 23570940.1265:290941017,31.06
2373693,1310-06-077305949990941017,31.06
17,2010-207 20 09:82:11.0023:5909410.0
2373682373681,2010-409:5 7:26124909410.0
23736
2373661,633 20:8017-0794999094517.19
2369339,20103704 08:2:450:45:29094517.19
23693310-06-03 20:22:353.34.499994519.75
2373335,20102010-06-9:8324.499994519.75
2373579291,24125a,287.8724.499994519.75
23732369331,206-07 2356301249990245990,0.0
232373693,1310-06-0782.6749990245990,0.0
23725,20102010-06-0:830794999094517.19
23699973693,2010-409:55902749990245990,0.0
2
2373681,606-04 04175.1124999490.0
2373721,2010-0256-03 27.35.16124999490.0
2373721,10-06-03 20:22:344-5.000999490.0
237372725,20107010-06-9:66.54000999490.0
237372579291,24125a,287.759686:3999480.0
2369282369331,206-07 23550:86:28.124909490.0
2373722373693,1-08 080-0780823:19994928
2373689725,20102010-06-0:676138:45.8790949013,50.19
2373681,2010-409:56301.8790949013,50.19
2373681,606-04 04174:52.509095317.19
2369339,2010356-03 27.323398:58.129095317.19
23693310-06-2010-06-0335639.129095328
2373689725,20107010-06-9:53-01.6299954986,0.0
232373721,406-04 02071:52.509095317.19
23692369331,206-07 2354301.87909530.0
2373722373693,1-08 080-073622.1265:290954986,0.0
23725,20102010-06-0:54:86:28.124909530
2373661,9973693,2010-409:56295033..124909530
2373661
2373681,606-04 04178:18.129095717.19
2369339,2010356-03 27.34.2.129095717.19
23693310-06-2010-06-03317,1.129095717.19
2369725,2010706-07 19150:258:599957986,0.0
232373721,406-04 02071:478:599957986,0.0
232369331,206-07 235430698:599957986,0.0
23725,20102-07 2000:557,1.129095717.19
23699973693,2010-409:56295.8:58.1290957.58
23693
2373681,2-08 0816:804368:45.8791261001,0.0
2369303,20306-0820:426:261249096,0.0
2373721,10-06-2010-06-03286691.89.879996,0.0
237372737,2010706-07 191470071249996,0.0
2373722373721,406-04 02076930.009996,39.739998
2369331,206-07 2354801.879096,39.739998
725,20102-07 2000:56.24.4999961019,19.49
2373693,2704 08:52630031249996,0.0
23736
2373697,2-08 0816:74-5.000999650.0
2373721,2010-0206-0820:413.381.89.87999650.0
2373721,10-06-03 20:22:322639.129096569.64
2373725,2010717,201054-4529.129096569.64
23732373721,406-04 0208201.879096519.75
23732369331,206-07 29:49.23:19996515.99
2369725,201026-04 0802 4:1.000999650.0
2373722373693,2704 08:5259059499909650
2373661
2373697,207 20:9456295.8:58.12909690.0
2373721,2010-0206-0820:414-056:39.12909690.0
2373721,10-06-03 20:22:3-99:35:19.12909690.0
237372725,2010717,201054-8392:30.0009996920.02
23692373721,406-04 02085:18.1290969.58
2369302373737,206-07 29:48:86:28.12490969.58
236930725,201026-04 0802 17,1.129096920.02
23692373693,2704 08:5255.35.87909690.0
23692
2373697,207 20:94557:628:52.5090970001,0.0
2369303,203010-06-8:22:261249097,20.75
23737310-06-03 20:22:326214.499997317.19
23692369319,717,201054536-133.71249997317.19
23692373721,406-04 020836138:45.8790973017,31.06
2373737,206-07 29:47:261249097,20.75
2373725,201026-04 0802496-133.71249997317.19
23692373693,2704 08:52490124999027350.7399983741,2010207 20:94557:8949990977001,0.0
2369303,203010-06-8:28.348:58.129097717.19
236933010-06-03 20:22:34.828:58.129097717.19
2369725,2010706-01 19:26:8949990977001,0.0
235773725,2010-06-01830:449990977001,0.0
232373737,206-07 29:47:1449990977001,0.0
23725,204,297,20105:486674999097732.88
23732373693,2704 08:52459624999028,0.0
2369311,2010-03010-06-8:29:368:49.129028,0.0
2369311,010-06-03 20:22:39930.009998117.19
2369725,2010706-01 19:209365:29098169.64
23735773725,2010-06-0177362.50999810
2373661,2373721,206-07 29:42392:30.00099981001,0.0
23725,204,297,20105:4402749990281019,19.49
2373693,2704 08:5229028.1404211.58
2369303,201043.8 20:22:375639.1404211.58
2369302373693,3010-40931.2404211.58
2369301,2010-0606-10 09:90622.1265:404211.58
2369302373725,2010-06-9:780:5:404211.58
236930999
2369306-07 20: 3392:30.00404211.58
2369302373640,2704 0810:37:56.1404211.58
236930999
2373106-02 19:579126:404211.58
23693
2373697,2010-06-0157-056:39.34042150
2373661,2010-06--06-10 :4373202.34042150
2373661,2373693,3010-40931.24042150.0
2369281,2010-0606-10 09:870:4494042150.0
2369282373725,2010-06-9:80:725:4042150.0
236928999
2369306-07 20:301085:4042150.0
236928992010-0606-07 2413401.84042150.0
2369282373640,2010-06-0153.34.44042150.0
236928999
2373106-02 19:5-098.34042150.0
236929999
2373717,2010-0052439:4042190
2373661,2010-06--06-10 :43820149:4042190
2373661,2373693,3010-40931.24042180.0
2369281,2010-0606-10 09:80940.1265:4042180.0
2369281,73725,60-06-0070836138:45.84042180.0
2369282373725,2010-06-9:759:9.84042180.0
236928999
2369306-07 20:36:146:39.34042180.0
236928992010-0606-07 24133.3124042180.0
2369282373640,2010-06-0127:51.64042180.0
236928999
2373106-02 19:43901.64042180.0
236929999
2373717,2010-000:56.1404223.02
2373665,2010-0-06-10 8-084129.3404223.02
2373662373693,3010-40931.2404221.58
2369301,2010-0606-10 09:751618:45.8404224986,0.0
235773725,60-06-00708766749404224986,0.0
232373725,2010-06-9:75990.1265:404223.02
2373662369307,206-01 81:4601.8404220001,0.0
23992010-0685,20109:301576:39.3404223373617,2012373640,2010-06-0124901.640422338.629997
999
2373106-02 19:36692:30.00404225007,13.759999
2373717,2010-051:765:40422720.75
2373733,2010-06-02 19:92:51.6404227.02
2373665,2010-0-06-10 8-0830:65:40422720.75
23732373693,3010-40931.2404227.58
2369301,2010-0606-10 09:78:24.4404227.58
2369301,73721,40-06- -07966674940422728
23736892369331,2010-06-9:83024.4404227.58
2369302369307,206-01 81:306:38:52.5404227.58
2369302373640,2010-06-012-0538:5949404227.58
236930999
2373106-02 19:420149:404227.58
23693
2373697,206-01 19:64129.340423120.75
2373733,2010-06-02 19:87:18.340423120.75
2373732010-0-06-10 8-071:439:404231.58
2369302373693,3010-40931108:36:404231.58
2369301,73721,40-06- -0787-508:45.840423117.19
23692369331,2010-06-9:76.38.340423120.75
23732373693,206-08 9:549359.340423120.75
23732373640,2010-06-0121.08.540423120.75
2373999
2373106-02 19:42:5.540423120.75
237
2373697,206-01 19:60362.540424,15.99
2369323,2010-06-02 19:72:56.140424,0.0
2369283,73669,.125a,2053-8395.140424,0.0
2369282373693,3010-0698591:36:404243017,31.06
2369271,40-06- -07666186:404243017,31.06
2373737,2010-0 23067:086:404243017,31.06
2373693,10-06- 09:374359:404243017,31.06
2373640,2-07 2000:16202.3404243017,31.06
999
2373606-02 19:30161.3404243017,31.06
9973693,-06-10 841579126:39.3404243373617,20
2373657,-06-01 19:576-933.73:40424719.75
2373741,2010-06-02 19:774086:40424719.75
23737406-03 08:57:35.6531576:39.340424720.75
2373,2010-06356-03 23078.72.1265:404247.58
2369301,73721,40-06- -0768:138:45.8404247.58
2369302373737,2010-0 2307-07.1404247.58
2369302373693,10-06- 09:406-.1404247.58
236930709,2010--08 0880:78:65.8404247.58
2369302373640,2-07 2000:1623-.1404247.58
236930999
2373106-02 19:48363.8404247.58
2369309973693,-125a,209:35.13.8404247.58
23693
2373657,-06-01 19:63.31240425120.75
23737306-03 08:57:35.657:61240425120.75
2373,2010-06356-03 23085:258:40425120.75
237361,2010-4-08 0897,790258:45.840425120.75
23732373737,2010-0 23091:9.840425120.75
23732373693,10-06- 09:44:61240425120.75
2373709,2010--08 0880:80.881240425120.75
23732373640,2-07 2000:23999.840425120.75
2373705,2010-06-01 19:75622.1265:40425,20.02
23693373669,2010-4 20:6063533.73:404255.02
237366,2010-06356-03 230886:4494042550.0
23693161,2010-4-08 0897,9660494042550.0
2369312373737,2010-0 23092:798:45.8404255990,0.0
232373693,10-06- 09:609126:39.340425,20.02
2369713,20102-08 08:0177..73:404255.02
2373662373640,2-07 2000: 7964.1404255.02
23736
2369267,6-08 0896:87.359:40425919.75
23737473669,2010-4 20:67:659:40425919.75
23731,73721,4-08 0897,108:36:40425919.75
23732369331,206-07 23588.146:40425919.75
23732373693,1-08 0889:65:513:40425919.75
2373713,20102-08 08:0180:11.240425919.75
23732373640,2-07 2000:666865:40425919.75
23739973693,-125a,209:486865:40425919.75
237
2369267,6-05 1904192:31.2404264986,0.0
2373713,202010-409:585.4.2404264986,0.0
237373669,2010-4 20:71:439:404263.02
23736661,2010-4-08 0897,90:531.8512404263.02
2373662369331,206-07 23577622.1265:404264986,0.0
232373693,-510-06-1062692:30.004042630.0
236928725,2010207 20 09:7901.8404263017,31.06
2373640,2-07 2000:59359.3404264986,89.35
2373693,-125a,209:474896:39.3404263981,15.75
2369267,6-05 19041874086:404267986,0.0
2373713,202010-409:574-536:404267986,0.0
237373669,2010-4 20:65930.0404267986,0.0
2361,2010-4-08 0897,72622.1265:404267986,0.0
232369331,206-07 235690:65:40426720.75
23732373693,-510-06-1058.34.440426720.75
2373725,2010207 20 09:7-0794940426720.75
23732373640,2-07 2000:57.146:404267.58
2369309973693,-125a,209:44:0.8:58.1404267.58
23693
2373661,633 20:80182:56.140427117.19
2369339,20103704 08:2:64:53.140427117.19
23693373669,2704 08:3664964.140427119.75
23732369271,4-05 1902,7515.140427119.75
23732369331,206-07 235736:449404271017,31.06
2373693,1310-06-07606231.80.6404271017,31.06
725,2010207 20 09:78.96.140427117.19
23692373640,2010-06- 260:439:40427,38.629997
9973693,-125a,209:49:31.24042710.0
23736
2373661,633 20:80186.96.140427517.19
2369339,20103704 08:2:64:27.140427517.19
23693373669,2704 08:3667622.1265:40427519.75
23732369271,4-05 1902,88:65.1265:40427519.75
23732369331,206-07 235810071240427519.75
23732373693,-310-06-07606521240427519.75
2373725,20102010-06-0:77..1240427519.75
23732373640,2010-06- 262:439:40427520.75
23739973693,-125a,209:609539:40427520.75
237
2373661,633 20:80185:54.440427,17.19
2369339,20103704 08:2:63:8.440427,17.19
23693373669,2704 08:36706186:4042790.0
237372725,20102010-06-4,108:36:4042780.0
2369281,69271,4-05 1902,990258:45.840427919.75
23732369331,206-07 2358600712404279986,0.0
232373693,-310-06-07681618:45.840427919.75
2373725,20102010-06-0:77.22.840427919.75
23732373640,2010-06- 258930.040427938.629997
9973693,-125a,209:49:92:30.00404279013,50.19
2373681,606-04 041821065:40428317.19
2369339,2010356-03 27.62.37:30.00404284986,0.0
237373669,256-03 20:7410400404284986,0.0
23725,20102010-06-4,108:36:404283.02
2373662369271,4-05 1902,108:36:404283.02
2373662373721,206-07 29:841216:404283.02
2373662373693,1-08 080-07605949404283.02
237366725,20102010-06-0:85:659:404284986,89.35
2373693,--08 0:36:530929:404284986,89.35
2373681,606-04 04176.8..1265:40428717.19
2369339,2010356-03 27.62.3533.73:40428719.75
23737473669,256-03 20:82945:40428719.75
2373725,2010783 20:801108:36:404287.02
2373662369271,4-05 1902,108:36:404287001,0.0
232373737,206-07 29:79:531.8512404280001,0.0
232373693,--08 080-091:548:45.8404280001,0.0
23725,20102-07 2000:970929:40428720.75
23732373693,--08 0:36:64:56.140428720.75
237
2373681,2-08 0816:81:81.1404291001,0.0
2369303,20306-0820:4206-0.1404291001,0.0
236910-06-03 20:22:3676265:40429169.64
2373725,2010783 20:80195:798:45.840429,17.98
23692369271,4-05 1902,959431.851240429,17.98
23692373737,206-07 29:6063533.73:40429,0.0
2373722373693,2010-0609:77465.1265:40429,39.739998
725,20102-07 2000:75956.140429,39.739998
2373693,--08 0:36:61:53.440429,39.739998
2373697,2-08 0816:75:70.64042950.0
2373721,2010-0206-0820:447.359:40429517.19
23693310-06-03 20:22:358.716:40429517.19
2369335,20102010-06-9:81.38.340429519.75
2373579291,24125a,287.8901.840429519.75
23732369331,206-07 29:57-02.840429519.75
23732373693,2010-0609:66990.1265:404295373617,201725,20102-07 2000:64:11.840429519.75
23732373693,--08 0:36:639738:98.240429519.75
237
2373697,2-08 0816:75:61.34042990.0
2373721,2010-0206-0820:441254.34042990.0
2373721,10-06-03 20:22:3503126:4042990.0
237372725,20107010-06-9:73204.34042990.0
237372579291,24125a,287.90:70.6404299.58
2369302373737,206-07 29:58:765:404299.58
236930725,201026-04 080264.22.84042990.0
2373722373693,--08 0:36:65465.1265:4042990.0
23692
2373697,207 20:94581.47.1265:404300001,0.0
2369303,203010-06-8:30122.840430317.19
23693310-06-2010-06-0336:31.240430328
2373689725,20107010-06-9:56.71:28.1240430328
2373689579291,24125a,287.88:17.840430328
23736892373737,206-07 29:566-0.140430,20.75
2373725,201026-04 080250-:38:98.24043030
2373661,9973693,2010-409:5619738:98.240430350.7399983741,2010207 20:94574.638:45.8404307001,0.0
2369303,203010-06-8:6-079494043070.0
2373721,73669,2010-06-03190778:594940430717.19
2369725,2010706-07 19148:481.80.640430717.19
2369579291,24125a,287.88:258:45.8404307.58
2369302373737,206-01 8-005201.6404307001,0.0
23725,204,297,20105:52687.8404307001,0.0
239973693,2010-409:560028.1404300001,0.0
2
2373689,256-03 29:70:138:45.840431,0.0
2369311,2010-03010-06-8:6-0858:59494043110.0
2373721,73669,2010-06-0319038.340431,0.0
237372737,2010706-07 19147044.340431,0.0
237372579291,24125a,287.83940.1265:40431169.64
23732373737,206-01 8-010-:55:56.240431169.64
2373725,204,297,20105:504896:39.34043110.0
2373682373681,2010-409:55501.8404311.58
23693
2373697,256-03 29:641216:4043150.0
2373721,2010-0697,201831 4.416:4043150.0
2373721,10-06-03 20:22:325:74.84043150.0
2373722369319,717,20105453616.84043150.0
237372579291,24125a,287.84254.3404315.58
2369302369331,206-01 8-014:86:28.12404315.58
236930725,204,297,20105:49:765:404315013,50.19
2373681,2010-409:549.055:404315013,50.19
2373697,256-03 29:60::41.80.64043190.0
2373721,2010-0697,201831 7:765:4043190.0
2373721,10-06-03 20:22:335201.64043190.0
237372725,2010717,201054553655:56.240431920.02
23692373721,406-04 020849686:40431920.02
23692369331,206-01 8-013059494043180.0
236928725,204,2010-06-:345.465:56.240431920.02
23692373681,2010-409:541:439:404319.02
23736
2373689,236-01 14657:2612408574986,0.0
2373713,2018:57:3521773658:45.8408574986,0.0
23732010-0-06-10 8-0209365:408574986,0.0
232373693,3010-40931108:36:408574986,0.0
235773725,60-06-007067038.3408574986,0.0
232369331,206-07 23561.245:56.2408574986,0.0
232373693,10-06- 09:38639.1408574986,0.0
232373640,2010-06-01-0644.3408574986,0.0
23999
237318:57:3521356391.80.6408574986,0.0
239973693,-06-02 19:38693.6408574986,0.0
2
2369267,6-08 0896:54.8512408577986,0.0
2373713,202010-409:585.258:45.84085770.0
2369283,73669,.125a,2053-8.71:28.124085770.0
2369285773725,60-06-007069..124085770.0
2369282373737,2010-0 2307-072.1265:4085770.0
2369282373640,2010-06-01-16:44940858119.75
23731,73721,4-08 0897,108:36:40858119.75
23732373737,2010-0 230108:36:40858119.75
23732373640,2-07 2000:162844940858519.75
23731,73721,4-08 0897,108:36:40858519.75
23732369331,206-07 23599964.140858519.75
2373713,20102-08 08:0178:34.140858519.75
23732373640,2-07 2000:386-0.1408589001,0.0
231,73721,40-06- -07108:36:408589001,0.0
232369331,206-07 23587.258:45.84085890.0
2373722373693,1510-06-1066:513:4085890.0
23737217,2010-207 20 09:82:93:4085890.0
2373722373640,2010-06-01206-8.14085890.0
23737
2373661,633 20:801899:08:45.840859317.19
2369339,20103704 08:2:77..73:40859317.19
23693373669,2010-4 20:73:11.840859317.19
23691,73721,40-06- -0792964.140859328
23736892373737,206-07 29:75153.140859328
23736892373693,-310-06-07632601.873:40859317.19
2369725,20102010-06-0:76.5.840859317.19
23692373640,2010-06-0149:321.80.6408593017,31.06
9973693,-06-10 84144.71:28.12408593.58
23693
2373661,633 20:80182:293:40859717.19
2369339,20103704 08:2:669653:40859717.19
23693373669,2010-4 20:68:70.640859717.19
23691,73721,40-06- -0782.716:40859717.19
23692373737,206-07 29:74:31.240859717.19
23692373693,-310-06-07612844940859717.19
2369725,20102010-06-0:76.008:45.84085970.0
2369282373640,2010-06-01459:9.84085970.0
2369289973693,-06-10 84140:293:40859717.19
236
2373681,606-04 04179:531.85124086010.0
2373721,2010-0256-03 27.60:17.84086010.0
2373721,73669,2010-4 20:74:11.0023:4086010.0
23737261,2010-4-08 0897,936265:4086010.0
2373722373721,206-07 29:809653:40860,0.0
2369312373693,--08 080-064:5498:51240860,0.0
236931725,20102010-06-0:77.21240860,0.0
2369312373640,2-07 2000: 86186:40860,0.0
2369319973693,-06-10 84143.34.440860,0.0
23693
2373681,606-04 04181:439:4086050.0
2373721,2010-0256-03 27.590269:4086050.0
2373721,73669,2010-4 20:77:53.54086050.0
2373721,73721,4-08 0897,108:36:40860519.75
23732369331,206-07 29:87.258:45.840860519.75
23732373693,--08 080-065.8512408605373617,201725,20102-07 2000:77:36:40860519.75
23732373640,2-07 2000:63::55:56.240860519.75
23739973693,-06-10 8415091512408605373617,20
2373681,606-04 041779126:4086090.0
2373721,2010-0256-03 27.60:916:4086090.0
2373721,73669,2704 08:36809539:4086090.0
237372725,20102108 0896:108:36:4086090.0
2373721,73721,4-08 0897,108:36:408609.58
2369302373737,206-07 29:93999.8408609.58
2369302373693,--08 080-069.716:4086080.0
236928725,20102-07 2000:81.356:4086080.0
2369282373640,2-07 2000: 7936:408609.58
2369309973693,-125a,209:67.56:4086080.0
23692
2373697,2-08 0816:78:47.1408610001,0.0
2369303,20306-0820:462:27.1408610001,0.0
236973669,2704 08:3688:258:408610001,0.0
23725,20102010-06-4,108:36:408610001,0.0
231,73721,4-08 0897,108:36:40861319.75
23732373725,206-01 8-0936:44940861319.75
23732373693,2010-0609:74:36.540861319.75
2373725,20102-07 2000:91.44940861319.75
23739973693,-125a,209:69:53.140861319.75
237
2373697,2-08 0816:75:36.5408617001,0.0
2369303,20306-0820:4614896:39.3408617001,0.0
236973669,2704 08:3688::08:45.8408617001,0.0
23725,20102010-06-4,108:36:408617001,0.0
231,73721,4-08 0897,108:36:408617.58
2369302373737,206-01 8-084.21240861720.75
23732373693,2010-0609:774811240861720.75
2373725,201026-04 080294.008:45.840861720.75
23739973693,-125a,209:686-133.71240861720.75
2373741,2010207 20:94573:548:45.840862,0.0
2369311,2010-03010-06-8:57:68.840862,0.0
2369311,73669,256-03 20:829:9.840862,0.0
236931725,20102010-06-4,108:36:40862119.75
23731,73721,4-08 0897,108:36:40862169.64
23732373737,206-01 8-072204.340862169.64
23732373693,207 20 - 271:811240862,39.739998
725,201026-04 080278:471240862,39.739998
9973693,-125a,209:669126:40862,17.98
236
2369267,207 20:94574.11.0023:40862519.75
2373741,20103010-06-8:52::41.80.640862519.75
23737473669,256-03 20:76:36.540862519.75
2373725,2010783 20:801108:36:40862519.75
23732369271,4-05 1902,108:36:40862519.75
23732373737,206-01 8-0709298:45.840862519.75
23732373693,207 20 - 260650.640862519.75
2373725,201026-04 080268:513:40862520.75
23739973693,-125a,209:62955.840862519.75
237
2369267,207 20:94576:811240862919.75
2373741,20103010-06-8:-16691240862919.75
23737473669,256-03 20:64.45.840862919.75
2373725,2010783 20:80189014.840862919.75
23732369271,4-05 1902,108:36:40862920.02
23692369331,206-01 8-068:726:40862920.02
23692373693,207 20 - 2606026:40862920.02
2369725,204,297,20105:671065:40862920.02
23699973693,-125a,209:616521240862920.02
236
2373689,256-03 29:786:449408634986,0.0
2373713,20697,201831 9.671.80.6408634986,0.0
237373669,23 20:22:350319.6408634986,0.0
23725,20107010-06-9:70.8..1265:408634986,0.0
232369271,4-05 1902,959.7124086330.0
2369282373737,2010-0609:6166933.7124086330.0
236928725,204,297,20105:6091512408633981,15.7592373693,--08 0:36:55.8512408633981,15.75
2369267,256-03 29:76940.1265:408637986,0.0
2373713,20697,201831169653:40863719.75
